,Tabasco,NA,0.1301973731,0.2286217005,0.1815282355,0.0629477815,0.1481901648,0.1440094598,0.2129732787,0.1723698675,0.09581120514,-0.06723874687,0.07138211574,-0.0160696312,-0.1660300586,-0.1489595705,-0.24329128,-0.1035778031,0.08813740964
,Tamaulipas,NA,0.1476085021,0.2021214255,0.09828088361,0.103353495,0.1356967874,-0.3027985556,0.06210033209,0.05959573733,0.06455309424,0.04452130341,0.02972589021,0.09146386186,0.04747511716,-0.01229863573,0.05841092531,0.05043670155,-0.2509817973
,Tlaxcala,NA,0.05203829348,-0.0805356135,-0.01040885488,0.008108591512,0.02965539032,-0.01046507999,0.0518029942,-0.01935667116,0.02612876543,-0.01465205169,0.01729169428,0.0379413838,0.002418945635,-0.007504408799,0.01902139794,0.02645710408,-0.07145980226
,Veracruz de Ignacio de la Llave,NA,0.2410147031,0.03867158046,0.267094043,0.1511063824,-0.009081702272,-0.1064562528,0.2137015394,0.1997518163,0.2212500203,0.01054269191,-0.003656165053,0.0308740044,-0.004920698783,-0.05215501698,0.1035544629,0.04279946189,-0.3621722543
,Yucatán,NA,0.05874025186,0.06048673055,0.06409274242,0.04130582507,0.0136206312,-0.02633638199,0.04970875662,0.04698774204,0.07936885207,0.007048399502,0.05159321828,0.04055327077,0.0731677268,0.05821162203,0.05131438447,0.01162528806,-0.1177188513
,Zacatecas,NA,0.03390667525,-0.000024856929,0.0482998302,0.02746870713,0.07329940885,0.02866411695,0.1041763641,0.00101952282,0.0258927579,-0.0121175096,0.06360615485,0.01927473447,-0.01150404383,-0.002219484077,0.000058327243,-0.03247906366,-0.03708854879
,Valores corrientes,,,,,,,,,,,,,,,,,,
,Millones de pesos,,,,,,,,,,,,,,,,,,
,a  B.1bP - Producto interno bruto,7868809.553,8828367.434,9562648.113,10630939.43,11504075.51,12353845.28,12162762.85,13366377.17,14665576.47,15817754.58,16277187.08,17484305.61,18572109.42,20129057.37,21934167.57,23524390.18,24445735.08,23415586.2
,"D.21-D.31 - Impuestos sobre los productos, netos",393207.946,390348.759,395675.286,400003.887,436902.593,316395.983,503852.225,542155.977,504828.626,482814.885,634567.233,904345.102,1073095.155,1258366.98,1212103.876,1303200.223,1429702.172,1471887.781
,a  B.1bV - Valor agregado bruto,,,,,,,,,,,,,,,,,,
,Estados Unidos Mexicanos,7475601.618,8438018.666,9166972.831,10230935.51,11067172.9,12037449.29,11658910.61,12824221.2,14160747.84,15334939.69,15642619.84,16579960.49,17499014.24,18870690.39,20722063.71,22221189.96,23016032.92,21943698.43
,Aguascalientes,77267.87,86539.583,93441.677,105137.207,119896.797,126346.473,126299.281,138350.48,150419.495,166978.119,172820.491,195180.365,215416.925,248849.972,273130.458,297757.431,305134.346,305465.909
,Baja California,270791.49,303478.894,323708.541,360815.261,379005.635,395576.586,369919.305,393693.175,418394.022,456744.955,465524.695,501905.007,580277.424,647659.731,711157.088,763347.754,806895.231,802981.69
,Baja California Sur,48522.955,56078.576,63553.292,70927.389,84264.177,92207.468,96174.409,100789.574,109045,114898.751,115027.644,119613.084,142277.939,155809.224,187174.715,232407.726,217480.302,171438.316
,Campeche,328291.059,449778.397,536654.993,609382.952,657079.799,740140.02,542318.291,620535.423,780750.71,779041.23,721085.063,696682.543,436081.494,412424.333,488348.95,550190.707,624206.42,457895.354
,Coahuila de Zaragoza,255441.599,285330.206,302737.814,336941.509,369675.95,401229.645,361353.645,433984.977,493392.759,543684.552,538206.987,579802.09,627666.568,684776.144,773322.316,825317.017,848957.063,791914.313
,Colima,43028.6,45411.35,48371.749,53738.132,60492.715,65592.169,65811.816,72901.369,81585.711,87516.444,91422.446,96603.958,101924.98,110204.725,123212.159,133648.255,146794.59,140153.975
,Chiapas,149658.132,157105.241,167597.572,185859.755,198100.751,219146.599,217703.311,240499.032,261927.503,281695.954,280925.273,300375.744,302308.114,318560.217,324362.543,327140.548,333688.398,341259.105
,Chihuahua,234231.937,260457.239,280959.109,318850.357,347744.208,369944.074,353730.603,382215.09,407232.998,463972.509,476290.197,510950.825,587826.599,656275.66,718074.96,762477.056,796923.586,786609.2
,Ciudad de México,1379467.784,1519472.541,1647432.799,1804728.049,1925779.648,2052359.403,2084223.853,2229200.756,2397052.399,2563863.36,2673066.331,2798138.054,2968856.863,3163657.853,3389843.349,3607241.587,3693372.595,3473741.949
,Durango,92395.954,101305.374,104893.623,113919.846,122456.294,133623.021,138318.42,146770.242,165643.398,180059.762,189052.812,199491.872,210218.376,233458.628,248296.73,259913.683,274867.18,267846.534
,Guanajuato,272618.077,301103.737,312731.709,360437.276,379998.591,419537.053,412105.016,459867.979,515124.181,565796.766,594575.532,649953.073,721923.181,783268.338,895011.57,961087.717,967929.63,946159.224
,Guerrero,115494.114,128340.89,136625.414,145524.01,158826.221,167978.877,171107.678,186370.38,198139.143,212366.441,218811.378,234183.853,247813.828,265235.738,283714.126,303006.145,316151.365,306543.983
,Hidalgo,102868.192,124276.052,119899.782,148799.174,155257.261,175038.767,161786.625,184470.154,203655.511,231618.44,230982.767,256398.844,289377.791,300101.36,346733.033,382693.324,380780.032,355626.94
,Jalisco,512955.266,554058.119,596725.421,655681.341,705499.372,750814.023,743570.736,821289.839,885831.32,970346.145,1018578.607,1107264.088,1204768.34,1340583.331,1458866.882,1570721.595,1646724.036,1595851.858
,México,650414.934,708799.838,764362.206,837804.879,909155.345,981146.431,975921.433,1085724.153,1190034.639,1300309.612,1365154.229,1451590.566,1569746.485,1696120.275,1870894.337,2011335.936,2036038.273,1990219.879
,Michoacán de Ocampo,169880.527,187708.532,202877.762,224728.021,245625.964,270330.443,268656.308,290183.885,328272.431,348282.352,359465.987,391994.837,408481.804,456455.946,515406.355,547732.664,571431.637,559323.153
,Morelos,103912.141,111172.356,124410.414,127253.829,134376.326,140312.172,144051.976,156265.662,163560.712,171825.31,182126.143,189051.143,199165.66,219509.801,244769.112,250126.493,254810.304,235975.232
,Nayarit,47348.157,57282.239,62730.263,67060.707,70481.637,81399.737,79868.877,88014.112,95444.018,99032.581,103627.459,112501.791,123019.281,136301.611,148598.783,155433.893,163435.514,147941.896
,Nuevo León,518414.397,593341.643,648235.094,734544.28,813097.654,873801.707,851460.085,943374.112,1018557.233,1108967.174,1124999.893,1207990.997,1337539.463,1439538.536,1600954.593,1744343.428,1839422.297,1762907.807
,Oaxaca,125575.372,142950.124,140574.391,170626.628,173610.814,192561.534,190446.28,208793.741,226500.467,248833.702,245515.976,265613.706,290365.725,284220.424,313559.841,353621.995,349849.401,351431.026
,Puebla,244703.257,265601.902,296863.073,324953.26,355837.972,385126.957,373642.294,416421.454,462331.627,515088.623,519256.535,540792.718,580298.16,628165.6,699067.172,743460.657,761856.591,713640.705
,Querétaro,129222.791,147980.64,168791.835,188519.439,207403.044,228284.803,233711.419,256123.884,288201.125,311704.961,319989.728,348716.588,388211.112,432120.25,480686.81,518493.752,533452.116,496912.256
,Quintana Roo,100756.515,114922.814,123869.973,138303.362,158761.482,175082.242,167709.174,180777.622,194651.851,213551.944,225272.667,246516.89,265832.867,302288.848,329215.03,359421.874,373507.355,297143.898
,San Luis Potosí,135417.186,155113.845,171877.096,193076.797,208802.945,225361.594,223032.482,244786.34,271023.72,297155.564,307896.47,330242.339,364656.925,400396.415,455231.044,500784.395,520595.899,511613.924
,Sinaloa,160242.733,185355.029,193845.412,208519.559,232728.363,260205.206,261437.516,277104.769,299879.733,325175.665,334097.307,344506.492,379608.572,423219.311,454152.219,483442.664,515996.222,505558.539
,Sonora,215321.971,244591.949,274112.423,315218.313,339339.338,360308.272,354073.917,385750.835,446699.109,488557.575,510315.674,535720.341,588735.277,663322.554,724400.178,762906.18,776373.853,787678.332
,Tabasco,174628.451,219781.987,260510.672,306835.949,341289.313,414905.271,379235.268,449415.171,559158.194,592703.438,553628.205,575966.401,467499.102,454246.599,494910.403,496651.44,522225.448,506547.169
,Tamaulipas,259340.871,292431.745,325281.018,359094.867,383429.085,429771.347,387891.004,406896.616,429862.782,462474.737,473241.401,498626.182,543674.072,578652.506,628044.541,670038.206,709680.634,674059.226
,Tlaxcala,49095.694,57789.546,54034.75,56021.512,59806.397,67699.514,69236.59,78454.866,80052.249,88109.739,87657.644,93828.437,104631.193,109834.483,115780.846,126199.825,135474.465,123307.974
,Veracruz de Ignacio de la Llave,349344.701,402187.892,425100.612,490348.098,532290.028,580223.999,578093.725,639238.481,701765.663,777750.647,781357.276,810516.492,833456.616,862619.629,918323.975,982970.96,1039168.371,990746.951
,Yucatán,100397.54,110902.208,123611.23,135527.402,147321.328,159011.746,164626.32,175773.5,188610.929,209189.067,215788.237,232467.744,247730.173,275534.828,304912.753,330550.687,347187.494,332107.32
,Zacatecas,58551.351,67368.178,70551.112,81756.348,89738.45,102382.135,111392.95,130183.528,147947.212,157643.57,146858.788,156773.426,169623.327,187277.522,201906.838,206724.366,205622.267,213094.793
,Participación porcentual,,,,,,,,,,,,,,,,,,
,a  B.1bP - Producto interno bruto,,,,,,,,,,,,,,,,,,
,"D.21-D.31 - Impuestos sobre los productos, netos",,,,,,,,,,,,,,,,,,
,a  B.1bV - Valor agregado bruto,,,,,,,,,,,,,,,,,,
,b  Estados Unidos Mexicanos,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,Aguascalientes,1.033600691,1.025591272,1.019329704,1.027640209,1.083355235,1.049611674,1.083285439,1.078821691,1.062228469,1.08887366,1.104805287,1.177206454,1.2310232,1.318711541,1.318065912,1.339970684,1.325746914,1.392043871
,Baja California,3.622337089,3.596565805,3.531247959,3.526708391,3.424593058,3.286216013,3.172846224,3.06991878,2.954603998,2.978459415,2.9760021,3.027178547,3.316057786,3.432093461,3.431883513,3.435224465,3.505796303,3.659281468
,Baja California Sur,0.6490842808,0.6645941212,0.6932854844,0.6932639634,0.7613884569,0.7660050381,0.8249004752,0.7859313437,0.7700511386,0.7492611861,0.7353476922,0.7214316589,0.8130625936,0.8256678519,0.9032629068,1.04588335,0.944907851,0.7812644552
,Campeche,4.391500187,5.330379261,5.854222576,5.956277913,5.93719647,6.148644969,4.651534858,4.838776665,5.513485012,5.080171463,4.609746131,4.201955387,2.492034626,2.185528587,2.356661754,2.475973195,2.712050432,2.086682678
,Coahuila de Zaragoza,3.417003902,3.381483465,3.302484032,3.29335972,3.340292532,3.333178279,3.099377439,3.384103956,3.484228124,3.545397393,3.440644805,3.497005257,3.586868149,3.628781617,3.731878865,3.714099103,3.688546441,3.608846137
,Colima,0.5755871193,0.5381755101,0.5276741831,0.5252514001,0.546595915,0.5449008958,0.5644765469,0.5684662472,0.5761398473,0.5706996296,0.5844445938,0.5826549349,0.5824612668,0.5839994336,0.5945940555,0.6014450857,0.6377927532,0.6386980547
,Chiapas,2.001954353,1.861873589,1.828276085,1.816644772,1.789985145,1.820540164,1.86726975,1.875349998,1.849672813,1.836955082,1.795896569,1.811679492,1.72757225,1.688121687,1.565300385,1.472200852,1.449808485,1.555157651
,Chihuahua,3.133285439,3.086710866,3.064906095,3.116531785,3.142123205,3.073276283,3.033993612,2.980415606,2.87578737,3.025590699,3.044823705,3.081737289,3.359198359,3.477751192,3.465267601,3.431306142,3.462471526,3.584670116
,Ciudad de México,18.45293335,18.0074565,17.97139393,17.63991228,17.40082734,17.04978649,17.87666038,17.38273788,16.92744215,16.71909647,17.0883545,16.87662679,16.96585204,16.76492904,16.35861851,16.23334121,16.04695565,15.83024831
,Durango,1.235966799,1.200582483,1.144255851,1.113484157,1.106482162,1.110060926,1.186375165,1.144476843,1.16973623,1.174179786,1.208575123,1.20321078,1.201315532,1.237149374,1.198223949,1.169665907,1.194242209,1.220607979
,Guanajuato,3.646771068,3.568417527,3.4115047,3.52301386,3.433565142,3.485265383,3.534678581,3.585932992,3.637690514,3.689592378,3.800997135,3.920112315,4.125507707,4.150713735,4.319123725,4.325095635,4.205458141,4.311758234
,Guerrero,1.544947416,1.520983718,1.490409283,1.422392018,1.435111048,1.395469032,1.467612917,1.453268601,1.399213835,1.384853448,1.398815417,1.412451213,1.416158788,1.405543372,1.369140304,1.363590994,1.373613629,1.39695678
,Hidalgo,1.376052353,1.472810821,1.307953936,1.454404379,1.402862884,1.454118417,1.387665027,1.438451124,1.438169179,1.510396811,1.476624564,1.546438209,1.653680528,1.590304084,1.673255318,1.722199957,1.654412094,1.620633555
,Jalisco,6.861725547,6.566211109,6.509514449,6.408811203,6.374702719,6.237318264,6.377703381,6.404208303,6.255540525,6.327681521,6.511560194,6.678327663,6.88477833,7.104050266,7.040162131,7.068575526,7.154682312,7.272483547
,México,8.700502879,8.400074307,8.338218298,8.188937154,8.214883357,8.150783505,8.370605676,8.466199514,8.403755593,8.479391757,8.727145726,8.755090622,8.970485216,8.988119882,9.028513585,9.051432167,8.846173798,9.069664739
,Michoacán de Ocampo,2.272466293,2.224556966,2.213138031,2.196553979,2.219410197,2.245745228,2.304300265,2.262779786,2.318185696,2.271168711,2.297990942,2.364268825,2.334313228,2.418861931,2.48723468,2.464911488,2.482754692,2.54890102
,Morelos,1.390017102,1.317517304,1.357159188,1.243814204,1.214188367,1.165630431,1.235552625,1.218519702,1.155028773,1.120482463,1.164294375,1.140238803,1.138153597,1.163231426,1.181200461,1.125621506,1.107099147,1.075366729
,Nayarit,0.6333691844,0.6788588799,0.6843072861,0.6554699416,0.6368531296,0.6762208093,0.6850457962,0.6863115555,0.6740040784,0.6457970035,0.6624686916,0.6785407665,0.7030069199,0.7222926569,0.7171041702,0.6994850108,0.7100941965,0.6741885215
,Nuevo León,6.934751522,7.031764997,7.071419387,7.179639432,7.346931877,7.259027109,7.303084428,7.356190269,7.192820918,7.23163701,7.191889238,7.285849672,7.6435132,7.628435982,7.725845338,7.849910068,7.991917216,8.033777044
,Oaxaca,1.67980289,1.694119552,1.533487593,1.667751965,1.568700656,1.599687188,1.633482633,1.62812024,1.599495094,1.622658498,1.569532332,1.60201652,1.659326183,1.50614746,1.513168985,1.5913729,1.520024768,1.601512284
,Puebla,3.273358714,3.147680901,3.238398089,3.176183251,3.215256282,3.199406683,3.204778788,3.247148092,3.264881432,3.35892174,3.319498525,3.26172501,3.316176284,3.32878971,3.373540309,3.345728372,3.310112537,3.252144151
,Querétaro,1.728593866,1.753736817,1.841303974,1.84264126,1.874038165,1.896454951,2.004573385,1.997188601,2.035211192,2.032645497,2.045627467,2.103241369,2.218474177,2.289901647,2.319685996,2.333330271,2.317741367,2.264487263
,Quintana Roo,1.347804767,1.361964444,1.351263665,1.351815402,1.434526083,1.454479581,1.438463504,1.409657703,1.374587367,1.392584179,1.440121088,1.486836414,1.519130526,1.601896071,1.588717391,1.617473568,1.622813785,1.354119493
,San Luis Potosí,1.811455357,1.83827331,1.874960242,1.887186141,1.886687294,1.872170662,1.912978747,1.90878133,1.913908241,1.937768064,1.968317795,1.9918162,2.08387124,2.121789965,2.196842218,2.253634463,2.261883709,2.331484483
,Sinaloa,2.143542971,2.196665311,2.114606594,2.038127978,2.102870941,2.161630756,2.242383742,2.160792181,2.117682882,2.120488711,2.135814271,2.077848691,2.169314036,2.242733584,2.191636052,2.175593048,2.241899044,2.303889386
,Sonora,2.880329664,2.898689357,2.990217469,3.08103118,3.066179059,2.993227746,3.036938261,3.007986442,3.154488124,3.185911291,3.262341469,3.23113159,3.364391097,3.515094256,3.495791675,3.43323729,3.373187099,3.589542276
,Tabasco,2.33597856,2.604663437,2.841839687,2.99909963,3.083798509,3.446787281,3.252750457,3.504424666,3.948648759,3.865052292,3.53922943,3.473870769,2.671573928,2.407154108,2.388325844,2.235035301,2.268963769,2.308394688
,Tamaulipas,3.469163878,3.46564468,3.548401681,3.509892783,3.464562163,3.570285836,3.326991835,3.172875839,3.035593789,3.015823644,3.025333389,3.007402715,3.106883992,3.066408775,3.03080113,3.015311994,3.083418574,3.071766722
,Tlaxcala,0.6567457244,0.6848710377,0.5894503125,0.5475697893,0.54039453,0.5624074701,0.5938512811,0.6117709978,0.5653108853,0.5745685395,0.5603770013,0.5659147201,0.5979262122,0.5820374386,0.5587322171,0.5679255937,0.5886091035,0.561928858
,Veracruz de Ignacio de la Llave,4.673131593,4.766378316,4.637306337,4.79279825,4.809629637,4.82015737,4.958385431,4.984618333,4.955710466,5.071755499,4.995053795,4.888530901,4.762877524,4.571213936,4.431624127,4.423574803,4.514976038,4.514949721
,Yucatán,1.343002813,1.314315746,1.348441108,1.3246824,1.331155926,1.320975418,1.412021462,1.370636838,1.331927742,1.364133614,1.379489108,1.402100712,1.415680733,1.460120548,1.471440091,1.487547191,1.508459322,1.513451896
,Zacatecas,0.7832326278,0.798388587,0.7696227893,0.7991092108,0.8108525165,0.850530146,0.9554318903,1.015137886,1.044769765,1.028002543,0.9388375444,0.945559708,0.9693307561,0.9924253862,0.9743568056,0.9303028612,0.8933870913,0.9710978925
,Índice de precios implícitos base 2013=100,,,,,,,,,,,,,,,,,,
,a  B.1bP - Producto interno bruto,60.24329448,65.03969147,68.86007183,73.25969497,77.50074362,82.28448637,85.53280051,89.42039574,94.64511607,98.49331737,100,104.4397192,107.4006752,113.4207811,121.0343852,127.0212435,132.2593555,137.7879283
,"D.21-D.31 - Impuestos sobre los productos, netos",78.23269024,74.61823134,73.36141849,68.97528513,74.13148264,51.79847361,88.1706168,91.05834939,81.48482151,76.79194621,100,134.1972914,150.5159187,164.5593259,152.9561329,159.1637774,174.9682275,207.3212344
,a  B.1bV - Valor agregado bruto,,,,,,,,,,,,,,,,,,
,Estados Unidos Mexicanos,59.52336194,64.65574217,68.67818282,73.43804244,77.64004835,83.57739847,85.4223576,89.35244704,95.19320694,99.37753303,100,103.1916205,105.5466419,111.1181186,119.5746778,125.5344771,130.2839111,134.7563883
,Aguascalientes,63.75361255,68.38146758,72.08447003,76.12469716,79.76893894,83.70088588,88.16460813,90.89733405,94.64244747,99.56599755,100,102.4661027,108.6753246,117.5636932,126.0375867,132.4004283,137.1690729,149.2071617
,Baja California,67.78011961,71.74348672,74.75806842,79.12280558,82.11027101,86.45413841,90.72298739,91.94946608,94.9383693,100.1579922,100,104.9742683,113.4551987,120.9329708,128.5237869,134.856155,140.2485142,145.0340782
,Baja California Sur,63.80603657,68.76924657,72.71737565,75.73212103,79.34522829,84.61313767,88.77188896,91.08336617,95.06331402,97.91464091,100,103.0907163,109.0079981,116.3200935,126.14838,134.1841391,136.8199321,140.5397889
,Campeche,31.34009648,42.44950375,51.67429369,60.0803271,69.34326646,85.34519435,69.46053548,82.30255616,107.4668363,108.9892736,100,101.5599949,68.39371369,68.66731704,90.79099619,103.9143257,120.6640568,95.0001221
,Coahuila de Zaragoza,58.51055744,63.52757266,65.97493731,70.12482579,73.8644785,80.51536966,85.76550413,88.57708008,94.30161549,98.93235724,100,103.6810275,111.3025206,119.6651437,128.5181943,135.7119484,140.5870788,147.867025
,Colima,63.52685466,66.98426976,70.86587333,74.08703682,78.02856628,83.07673342,86.08827304,88.91258993,92.76904856,96.66022162,100,103.0956234,106.3068794,111.7964709,120.7495575,127.246448,134.5517628,138.4269042
,Chiapas,60.31605094,65.90651471,69.75107358,74.81845993,78.44446437,84.84520978,84.8089989,88.7485242,93.73079436,98.9331534,100,102.1584862,105.0367224,110.9833394,116.8533638,122.220542,127.5155302,134.1657992
,Chihuahua,64.9874055,69.14867933,72.18687491,75.98341101,80.00558426,83.92696092,88.19470606,91.48357231,95.27477535,101.0467427,100,105.2002564,115.1150017,122.8507762,130.2046186,135.1723527,139.1082184,146.2016093
,Ciudad de México,64.67479899,68.23111076,72.95686373,75.99741678,79.95544884,83.75639781,88.22050161,91.10267055,94.60280519,97.33967271,100,101.8040796,103.4519548,106.9803163,111.305171,115.3778423,117.89219,121.5976492
,Durango,60.42002769,64.25466723,67.67248174,71.0276258,75.2605513,80.63034695,84.81440202,86.70875131,93.94757544,98.42393909,100,103.3804681,108.9846263,116.3448165,124.4225238,128.4970959,134.7084772,141.1923065
,Guanajuato,62.19125098,66.77051345,68.78885333,75.46102657,77.75231701,83.40291919,85.55667129,88.92030703,93.97278205,99.10229049,100,104.8168039,110.4111436,116.3278515,127.0999269,134.7778838,137.9219006,145.5238768
,Guerrero,63.210332,66.65056692,69.98539683,72.92950584,77.52164818,80.64864074,85.02696262,87.95597217,92.38196097,97.36288279,100,102.8660619,107.9419884,113.2590491,121.1965729,125.8927265,131.3194955,139.8860014
,Hidalgo,57.29114826,64.87931357,63.08065354,76.14929408,76.99136603,83.83069261,82.72098045,89.41684406,94.91367931,103.9594047,100,105.485805,111.8605821,111.6308882,128.3635075,138.1583335,139.7598995,146.0546982
,Jalisco,64.52613893,67.63088496,70.85916214,74.00385366,77.26082531,81.73696051,85.43656413,88.75241348,92.93743133,97.49420227,100,103.748613,109.04017,116.6607658,123.9883564,130.0184398,135.3395024,141.7654733
,México,62.03860233,66.00604404,69.52686378,72.80815671,76.74409125,81.88883343,85.70277567,88.49951419,92.7216729,97.038421,100,103.5155747,108.6191809,114.1809121,120.1659149,125.0724062,128.8106159,134.0604612
,Michoacán de Ocampo,57.69059812,62.35715504,66.29420381,70.12857574,74.82387223,80.77814141,84.74881071,87.99657219,95.62939218,98.93530924,100,103.2501562,105.8137854,113.5146346,124.2372358,129.0726503,134.5987046,141.0137974
,Morelos,65.74394527,69.59804864,72.63591677,75.66624218,79.35983388,82.69587954,85.56779898,89.3025905,93.63550625,97.7847855,100,101.8251914,106.2373252,112.9095493,120.4344193,124.2454295,126.7401994,131.4131127
,Nayarit,62.21409245,65.93303418,69.49193455,72.76102626,76.8818378,82.81345375,85.8449777,90.00674063,94.77663882,98.24639566,100,103.2252174,107.8520485,114.0854702,122.8087959,128.8411002,135.0230442,138.1023378
,Nuevo León,64.48834371,69.81791373,73.21060513,77.57867187,80.93451084,85.63604131,89.37095066,92.01995687,95.20896922,99.56450757,100,104.0323451,108.9128335,114.4627156,122.5330603,128.9079302,134.0076281,139.127028
,Oaxaca,61.87078083,67.82692569,65.78819819,78.26063214,78.98029129,84.96594288,84.82726024,91.5404115,96.40129351,103.8190606,100,106.1439638,111.4164791,110.7724875,125.1642856,135.6222403,138.3391838,148.1726203
,Puebla,61.80822707,65.43402429,69.33148734,72.66373894,76.38979611,82.12196759,86.37556928,88.6063723,93.71209197,98.25696665,100,102.7730959,107.3425322,113.1199927,118.6709527,123.1213759,127.958551,134.3553385
,Querétaro,60.92348006,64.92734699,69.37282046,72.94281299,76.35721888,82.01405106,86.46006818,89.11658312,93.30967,97.92977458,100,101.7656044,107.1166819,114.333296,121.6590427,127.4739938,132.2721269,135.9806603
,Quintana Roo,69.85676026,73.22648344,75.67736665,79.31852215,82.3005241,86.23951618,90.32562983,92.6357713,94.46649599,98.99961602,100,105.686768,108.9115199,115.5990917,120.9407967,125.4380153,128.7145451,133.7679262
,San Luis Potosí,60.37855573,65.32086601,69.51821156,74.6480613,78.99757733,83.45983684,87.17451748,90.86446401,95.47064009,99.95344742,100,104.2706972,110.7170378,117.0527136,128.350551,135.4053434,141.2322554,149.8217072
,Sinaloa,59.73699373,65.11484639,67.84727238,70.69617247,76.14895331,82.24431054,86.26416854,88.62953378,94.07618624,98.48096522,100,101.3022415,105.7852461,112.4272426,119.2039199,123.6758467,129.5975054,136.7103499
,Sonora,58.90618433,63.61558407,67.70192996,73.3705381,77.93785228,82.50379904,86.28073006,89.39724669,94.73795826,98.51420262,100,102.4523746,107.1193538,114.5742894,125.7668755,131.2156978,133.6886948,142.8790472
,Tabasco,46.58107632,56.17531067,61.8673026,68.9039576,75.16076015,87.31119586,76.46733228,85.60094665,101.7111494,105.088552,100,101.9780944,83.15348096,84.95584848,97.15777605,106.2978015,116.336581,109.0609937
,Tamaulipas,66.23028604,71.30520762,74.52181881,79.86821334,82.63418742,88.91502191,88.20930577,90.78154696,94.10954325,99.16448872,100,104.3388261,110.3711882,115.624578,126.0198777,131.7696839,137.1575941,142.4827551
,Tlaxcala,58.97084142,64.36097536,68.15746899,71.92394334,75.68554819,81.32387327,84.70392477,88.34023951,93.04966973,97.98833392,100,103.8355715,108.4726207,113.3954786,121.1283894,127.627209,130.8112519,135.5916113
,Veracruz de Ignacio de la Llave,56.93453064,62.46516478,65.51031294,71.62994965,75.43701205,82.38143417,83.90556395,89.01201304,93.96746139,99.7460934,100,103.8078501,106.0720244,109.8976355,118.3296089,123.7969617,129.6376311,134.3179661
,Yucatán,62.11316247,65.61727077,69.87329736,73.07532653,77.0440234,82.32184695,86.93577051,89.61178538,92.96039727,97.43292193,100,103.8457176,107.5336659,113.6201234,120.8096181,126.5102068,131.8391974,136.9258656
,Zacatecas,57.73935665,63.75656919,66.77091599,72.926178,77.40401295,81.00904993,85.35073403,89.94888709,102.1192656,105.994091,100,99.97766001,106.0773248,118.5315356,128.0963007,131.144288,135.3828768,146.6282721
,Variación porcentual anual del índice de precios implícitos base 2013=100,,,,,,,,,,,,,,,,,,
,a  B.1bP - Producto interno bruto,NA,7.961710977,5.873921411,6.389222408,5.789061291,6.172512071,3.947662895,4.545151338,5.842873195,4.065926968,1.529730821,4.439719163,2.835086218,5.605277513,6.71270643,4.946411123,4.123807809,4.180099627
,"D.21-D.31 - Impuestos sobre los productos, netos",NA,-4.620138837,-1.684324093,-5.978801179,7.475427602,-30.1262139,70.21856177,3.275164324,-10.51361895,-5.759201792,30.22198932,34.19729137,12.16017636,9.330180743,-7.051069876,4.058447595,9.929677693,18.49078969
,a  B.1bV - Valor agregado bruto,,,,,,,,,,,,,,,,,,
,Estados Unidos Mexicanos,NA,8.622463635,6.221320043,6.930672049,5.721838116,7.647277723,2.207485711,4.600773793,6.536765466,4.395614166,0.6263658935,3.191620534,2.282182777,5.278686785,7.610423388,4.984164988,3.783370223,3.432869903
,Aguascalientes,NA,7.25896909,5.415213489,5.60485098,4.787200363,4.929170414,5.332945052,3.099572476,4.120157601,5.202264113,0.4358942383,2.466102699,6.059781452,8.178828661,7.207917053,5.048368341,3.601683644,8.776095481
,Baja California,NA,5.847388784,4.201889032,5.838483065,3.775732421,5.290285061,4.937703462,1.35189407,3.250593341,5.497906607,-0.1577429574,4.97426829,8.07905651,6.590947023,6.276878872,4.927000912,3.998600696,3.412202967
,Baja California Sur,NA,7.778590037,5.741125968,4.145839082,4.770904622,6.63922645,4.915018402,2.603839161,4.369566062,2.999397729,2.129772499,3.090716336,5.73987844,6.707852163,8.449345402,6.37008509,1.964310391,2.718797447
,Campeche,NA,35.44790383,21.73120798,16.2673407,15.41759142,23.07639763,-18.61224758,18.48822584,30.57533249,1.416657745,-8.247851657,1.559994925,-32.65683625,0.4000416664,32.21864506,14.45443943,16.11878911,-21.26891417
,Coahuila de Zaragoza,NA,8.574546966,3.852444771,6.290098404,5.332851333,9.004180755,6.520661208,3.27821305,6.462772769,4.910564602,1.079164375,3.681027467,7.350904309,7.51341752,7.398186619,5.597459644,3.592263217,5.178247007
,Colima,NA,5.442446523,5.794798676,4.545436803,5.320133763,6.469639754,3.625009662,3.280721978,4.337359462,4.194473388,3.455173521,3.09562342,3.114832502,5.163909879,8.008380393,5.380467352,5.741075579,2.880037637
,Chiapas,NA,9.268617019,5.83335182,7.264958211,4.846403467,8.159588395,-0.04267875315,4.645173687,5.613918888,5.550320012,1.078350951,2.158486217,2.81742252,5.661464738,5.28910414,4.59308831,4.332322615,5.21526201
,Chihuahua,NA,6.403200433,4.393714549,5.259316328,5.293488674,4.901378684,5.085070517,3.729097124,4.144135328,6.058232469,-1.035899521,5.200256358,9.424639881,6.720040357,5.985995846,3.815328598,2.911738748,5.099188954
,Ciudad de México,NA,5.49875968,6.926097069,4.167603838,5.208113948,4.753833568,5.329866033,3.26700585,3.841967112,2.893008841,2.733034962,1.804079611,1.618673072,3.410628137,4.042663987,3.659013509,2.179229255,3.143091357
